body_temperature,heart_rate,respiration_rate,activity_level,feeding_frequency,environment_temp,vocalization_freq,stress_level
38.36855458539586,108,31,0.19799506165681624,2,16.584706286477136,6,1
38.511232946406025,89,34,0.41867303927151567,4,37.32449514820843,2,1
38.7735595575876,51,15,0.28682257596021155,4,18.158887950358995,3,0
37.90959359234558,115,30,0.33925858773446094,3,30.733521075308094,2,1
39.05716084733444,97,21,0.5156310553120325,3,30.643676614078533,4,0
38.857690657720624,102,28,0.16909395695160978,2,19.966130134155307,3,1
38.85909286285397,112,23,0.8061766800738255,4,39.960281530894534,1,1
38.719237869404864,88,12,0.14552946171476744,4,23.68419432989716,2,0
38.509808328846994,75,22,0.4809936394209524,2,37.62735927408487,2,1
38.83643061798341,93,24,0.7459713380804366,4,38.70711830634363,5,1
38.79590706687069,86,12,0.48502070768959626,3,38.72472035749241,3,1
38.32297964452949,71,12,0.36102206358863875,3,33.82093969004307,5,0
38.213199113551546,92,32,0.47489130582275096,2,21.345125132799573,1,0
38.55092814763099,71,27,0.8486706988741405,2,18.01638379525645,1,1
39.27451007574759,101,18,0.9904316982839576,2,29.247124428855546,2,1
37.88044646217305,76,34,0.6311432892894355,3,24.00097827742526,2,1
37.76623736712378,77,21,0.7934440426487007,3,35.77597529548061,2,0
38.58238042061826,69,27,0.014488686159288666,4,33.62475131541879,4,0
38.525443850928006,97,12,0.8803644095245726,3,21.91170740433529,4,1
38.586670832185206,71,33,0.9540497599279182,2,15.42538084224322,2,1
38.62197659895425,105,20,0.5751693417575705,1,20.9328939737728,1,0
38.3883988726826,90,17,0.7538048620602198,1,29.177889606056663,3,0
39.24493171930104,50,26,0.5127447429600749,1,16.974936805314854,3,0
37.699548010761745,98,15,0.2862037404555897,1,31.456814992915373,0,1
38.085751487609876,59,26,0.8522479719830128,1,31.792407119307494,3,0
38.44837261992548,76,21,0.5968367119959418,3,19.234848058996974,3,0
37.67840559442292,112,27,0.579383083791407,2,29.90795585213577,5,0
38.41207279778396,88,24,0.6591322038412064,2,30.174285699030843,2,0
39.33073508286401,58,30,0.8560031658288484,4,26.94945365885135,1,0
38.51044324414798,94,31,0.7319061257709644,2,38.83114518822185,2,1
38.61535045285934,79,15,0.21112419421574524,4,17.704079507462488,1,0
37.86991761741371,46,31,0.46682354440731955,2,25.165641717573,2,1
38.19181929598026,44,33,0.9802983319862062,4,37.07301930632903,2,1
38.31240180983803,81,27,0.5545607137627746,4,24.657850436490236,4,0
38.341142451621884,87,22,0.9382453534707986,2,25.615990225133373,3,1
39.14082189750189,46,26,0.813369486313056,1,31.706847010923816,4,0
38.77884553036256,50,22,0.6660234418087588,2,31.639088739489548,6,0
37.944271021531485,112,34,0.34936520265975524,2,15.572548960969135,1,1
38.623252389216,88,22,0.304319347525439,1,26.392435652823846,3,0
38.749110874248395,69,14,0.6434210652975879,2,23.337796117460236,2,0
39.070074519260636,80,35,0.4325612408464108,4,30.692381178669656,3,0
39.290270343284185,42,35,0.7987536228167271,1,28.892557892381788,4,1
37.992452904086065,79,28,0.7604567395401959,1,31.271540677842445,7,1
38.09457124439483,90,16,0.3121304867385143,3,31.3441846626501,1,0
37.87121107054269,71,24,0.702728783061762,4,21.37179653269084,6,1
38.38299007044651,87,21,0.49455019009718404,4,21.161619114229623,4,0
38.733179187223165,110,16,0.32329210081399706,2,24.25705987557883,1,1
38.99366725829455,110,23,0.41296659276464,2,21.04896151341735,3,1
38.46202448817874,59,19,0.8953518672122619,4,32.07020194546668,3,0
38.340076238372575,74,35,0.3595176921225405,4,30.071649380611476,5,1
38.57587899612437,63,23,0.287399273319458,4,20.40967516605125,2,1
38.08242854918499,79,27,0.3518072207101378,2,37.10262021999228,0,1
39.54476936084739,116,13,0.2146184362086917,4,26.516565376778374,1,1
37.69616948644097,91,14,0.5446349873963287,4,18.17633058229166,2,0
38.592370289447864,78,29,0.14743643632253223,1,20.32413970228955,2,0
39.51180310961482,107,28,0.8174437864369164,4,28.496264078258633,4,0
38.503399922279996,100,13,0.2255802472456261,3,23.460600411389873,2,0
38.404980482499255,115,33,0.5980550275396457,2,36.28054841486171,2,1
38.321277288594786,104,23,0.12502549891989356,1,27.368385185054255,4,0
38.4098041591188,101,28,0.9784531482143263,4,37.88237001086009,4,0
39.186424237338265,41,17,0.45457545889364714,4,17.54566202345887,10,1
37.39406904433525,45,28,0.8221713407588145,1,31.714828324868954,5,0
39.266716850648166,114,13,0.7686478356499837,1,37.14462130881722,5,1
37.78802142377493,82,19,0.7136930471456788,1,22.323261888930507,1,0
38.36667383538279,79,25,0.8273648712046098,3,18.3921899078822,4,0
38.28537778985067,78,17,0.10046360865970583,3,26.41611844945495,3,1
38.79427663488536,67,20,0.6784971974719621,1,39.03335565819043,2,1
37.70093782405812,119,12,0.26582723527378116,4,30.836548137583012,4,1
38.73108633304097,102,16,0.7858716640665898,2,31.099424275755982,0,1
39.51215481164343,103,18,0.9568687598478888,3,31.787531363264716,3,1
37.8184129977036,51,20,0.9014895298426958,2,15.994034389844773,2,0
38.5948530838052,80,25,0.1149522224736661,2,26.14124503310981,6,0
38.1690089111017,68,20,0.369552420672821,3,16.93930026104274,7,1
38.71294360309652,62,15,0.36432275719759977,2,22.896470734298845,6,1
38.50957388870788,119,31,0.12229626635953061,4,35.53997560842194,4,1
38.17925654547785,90,26,0.09812605334682745,3,31.40674874317573,1,0
38.74393614243554,84,15,0.3848901349691817,3,39.88931746838288,6,0
39.40217405489337,61,14,0.9920715504965113,2,19.30386060931692,5,0
38.40454810413635,49,35,0.5689426510662752,2,24.92635590463558,3,1
38.85987897107409,46,32,0.6217816286042562,1,35.24100540807336,3,1
37.853363521064416,112,34,0.47101891001868235,3,20.392290059835602,2,1
38.021781811591,54,33,0.6623305523040228,2,18.843046158228127,1,1
38.73620313894019,116,25,0.9566620807447695,4,25.69031392484565,3,1
39.24205801426798,85,20,0.5886979536143918,3,24.593162253937535,3,0
38.67780667439283,100,30,0.06503845972119326,1,39.50514852258379,4,0
38.343470984738424,100,17,0.4928905691681986,4,26.40628822566627,3,0
38.499645702711675,90,14,0.9927512732519512,1,36.52365857756884,3,0
37.87479613301514,77,29,0.3874027205942633,1,37.19913798084724,5,1
38.802257663177684,51,27,0.5938812372144722,4,18.946792852360232,3,0
38.941166531161706,116,14,0.106636763428817,1,32.88262003121137,1,1
38.27395483358346,105,13,0.1411804987365669,1,21.940178480285084,5,1
38.26497892612025,93,13,0.8746814531539625,1,17.368474206565736,4,0
38.63293911482602,78,34,0.30034462825161146,1,36.86762277753967,5,1
38.2816401319797,115,21,0.305451273354593,1,22.310826024083788,4,1
38.466933692687086,78,26,0.38721299600232817,3,23.634141754770255,2,0
39.549860894583254,117,14,0.9664786729045225,2,23.0997259129835,2,1
38.376487149627,69,19,0.08439049603687643,3,20.00738557383425,1,0
38.320829923989386,87,29,0.8187641025513349,3,25.862584550715603,4,0
38.17622909718242,70,22,0.34155787646598645,2,25.707320520060993,3,0
38.872095985749965,64,18,0.8494680259854749,2,25.218790642779574,1,0
38.40938791339095,107,30,0.9917556495045424,4,37.90744367891448,2,0
38.175313480839286,90,18,0.34866741021174785,1,23.493790717395285,3,0
39.1606520161365,52,13,0.12935636621235524,2,15.759472708603917,3,0
39.209801502256816,102,17,0.14437549798292826,4,19.460925156019407,3,1
38.199788217130646,81,16,0.758740890949186,4,33.03742691433685,4,1
37.56673002431969,93,25,0.14492155233813653,3,29.771465157862778,5,0
39.00375684491846,106,29,0.2604215685346366,4,38.79337009352964,5,1
38.15768508712,119,15,0.20439834366207976,1,32.36087767977208,4,1
38.89531279958138,95,15,0.3556785640309825,3,19.856041834967783,5,0
37.514948091144085,58,35,0.07436657514968747,2,18.01610546568258,2,1
38.946298669149655,85,24,0.856742482407258,3,28.01899438286192,2,0
37.89441403535961,54,34,0.8601463118009935,3,31.631568403558557,2,1
38.86538205953326,71,32,0.41293289848268977,1,19.14091844921341,5,1
38.507136533918214,88,12,0.6120875690234753,1,30.042325259567956,1,0
38.023030290301676,60,31,0.6419515709043047,3,36.62571709824144,2,1
38.29648184353661,104,16,0.7492581153459288,2,33.18922320232611,3,1
38.84315922847835,109,35,0.5206900875440511,1,31.604777022045187,1,1
38.55294722655762,66,14,0.510336045441686,3,34.733276362748114,3,0
38.79220649023624,62,32,0.6313037773282109,1,17.602067726343275,1,1
39.48822029225774,86,30,0.7030483956698775,1,20.09578639527986,2,1
37.71787919414447,51,24,0.34669037702925176,4,15.952487425644726,3,0
39.30860628748431,105,18,0.3303704732688151,2,18.62444863566892,1,1
38.552177968761605,44,21,0.2697184040959092,3,37.82955856673816,2,1
38.05060797583844,48,14,0.5488465553127485,3,20.55362319793283,1,0
37.8348431871305,59,34,0.3601556895557724,4,31.552430408646572,2,1
38.40543980461148,102,13,0.5403132677076319,3,32.289181228384464,3,1
38.96082505596223,111,18,0.40598476582692156,3,31.1331364854897,3,1
38.43622543981123,112,20,0.8367341825526609,4,28.848026218396583,3,1
39.25557746512367,110,32,0.07313023974546073,4,27.153258686170297,1,1
37.77441215497422,69,23,0.5722105936046746,3,25.49802104452104,5,0
38.493955526076974,55,33,0.5756237505871977,4,37.92246741545712,3,1
37.87380327779344,44,21,0.38371731053869984,1,15.237859021928632,5,0
38.681815941312486,68,30,0.4210208945631432,1,16.337240650672882,5,0
38.94344369504865,86,24,0.8001313608829286,1,27.312811637566213,2,1
38.289619103159474,61,21,0.28067371026033483,1,23.262752045104826,4,0
37.19789307168643,117,16,0.8714037914261629,4,25.20575532758133,5,0
38.59947407339825,96,26,0.8963433041346933,2,39.94621298897353,2,1
38.718369275866756,74,32,0.650619304402196,2,34.378367479905506,1,1
38.70214737748085,99,14,0.7728577137080984,3,36.935198899705625,1,1
39.11789109591108,109,19,0.6129475283544884,2,24.21436410614035,2,1
37.96447316017547,99,17,0.5252591137465916,1,20.98901100015442,1,0
38.84010805272523,97,30,0.9666777542502296,4,34.19976170806115,3,0
39.09625375623899,42,28,0.28265496422746417,1,35.18940235642782,1,1
37.61070620799674,73,21,0.15415094664311213,1,28.74746114935469,3,0
38.65982591295949,84,12,0.28748536314251527,4,37.39853786618261,2,1
38.24791008449616,89,24,0.6146256083794451,1,39.18313141988314,4,1
38.45923866344918,41,21,0.18518343810114368,1,26.775516960782753,4,1
38.67383824176917,54,23,0.9088140432263141,4,20.566666694518304,6,1
38.256385717943225,76,13,0.4110244006653927,4,27.927827676282845,2,0
38.162145960419195,54,21,0.8499628782918436,3,39.738330591890914,3,1
38.517076208744015,99,32,0.24923654452881672,3,22.323171492076998,4,1
37.956377030568596,103,34,0.31316835508274754,1,30.439983093320023,2,1
37.957087435557405,91,12,0.059223397172496584,3,32.34959160174868,3,0
38.83968664147825,62,12,0.25776769218557394,2,20.348219858631925,3,1
37.92560298242067,76,31,0.4903138189633014,2,29.711478070554143,2,1
38.83315625045461,80,26,0.9461369177232423,1,22.862675149227886,3,0
38.73129564642698,96,33,0.3889029738914982,3,36.35524022716855,4,1
37.6370966356047,64,12,0.6397438794833459,1,32.868839267651104,3,0
38.16121767383217,76,32,0.42771011746878795,3,35.656660686974774,3,1
39.09705470152369,79,20,0.046791850767941234,4,19.992059864798883,2,0
38.00941723443016,85,35,0.5035326258967027,4,15.864367642139191,5,1
38.26779786884531,99,18,0.06591364670392086,4,36.26314212024687,1,1
38.73103044662595,58,27,0.883699924597536,4,24.66885501041075,2,0
38.8916952546413,48,27,0.753036961950914,1,19.493060297803716,4,0
38.37423055697775,108,24,0.3786514712523662,1,17.297384131682623,3,1
38.20124490265418,44,21,0.6402186661912898,1,27.91252015142728,2,0
39.21118493084926,65,29,0.1120281553133321,2,18.753198815298646,0,0
39.36944983189879,58,20,0.7025549869626508,4,29.16730061103142,3,0
38.9894290253909,69,23,0.8227324089914695,4,33.18266356281862,4,0
38.542659071282515,87,35,0.8217456485382345,4,28.376454287906302,6,1
38.09586713917954,55,24,0.28427754769065583,3,37.59249456721203,3,1
38.08477779672172,110,22,0.26374619527682663,3,18.889240608390946,4,1
38.76125705263288,57,26,0.5213976879026785,2,27.348836831262474,2,0
38.709199110444345,95,21,0.9677721619298484,2,19.079761484665806,4,1
39.200799296473214,60,21,0.9205229776060853,3,36.89754816116366,3,1
38.825225046268066,70,20,0.3596384817559818,3,38.30598190877845,4,1
37.74845984912009,40,14,0.7798295061830441,1,24.999897041071193,3,0
39.02597380886146,42,34,0.9213177640914574,1,22.643706446216868,3,1
38.00096968634279,64,27,0.260926465717605,3,21.98290238573122,3,0
38.308014364023826,47,23,0.8302956496029398,4,36.493183649768355,1,1
38.625100103125845,104,28,0.26789562690917657,3,32.061048115666125,6,0
39.497833744891985,101,26,0.34328212588721063,1,37.01482636634586,6,1
40.05495927800268,46,14,0.19882069085075416,2,17.937920737094576,0,1
38.80336152956809,46,16,0.5070797990727135,3,26.900698196601752,1,0
38.408401690639806,47,24,0.8433108942612412,3,31.904477361627396,4,0
38.76725282424027,58,35,0.5280521374355123,4,37.42726901881987,1,1
38.943827712936915,56,17,0.12344000969309754,2,24.550480347824717,5,1
38.339666187221404,50,20,0.25177593222717,4,22.827251817756945,3,0
39.397605677956165,88,30,0.5628618672813389,2,37.82414272964614,3,1
38.6150353795957,50,18,0.5831874555705602,4,16.188331745754063,4,0
38.7488715445457,80,24,0.5769059035448698,2,26.9898872463895,3,1
38.83296212602723,101,33,0.07700349250621596,3,26.465664015164577,4,1
38.71079330530723,91,16,0.7536958926347542,3,18.651410347270303,3,0
38.91947025023481,105,27,0.9094281989890066,3,24.873752779534453,4,1
38.19137340672654,107,15,0.5105189477298999,1,33.06499349958709,2,1
38.22084912302699,114,16,0.7188292867718629,2,24.171711113856347,3,1
37.949922883514155,106,31,0.9140154920365512,2,22.741511990244486,4,0
38.71975061531011,79,30,0.6426227549480159,4,34.54738744765865,4,0
38.88946825175606,44,34,0.6743257244310511,1,39.71788527568505,3,1
38.72888643307594,61,17,0.7214044133839546,4,34.48380934825699,3,1
39.33724621667377,76,15,0.26050245145406514,1,36.15858220397705,5,1
38.497201990585474,50,12,0.5826778747168274,4,38.487518745312826,3,1
38.834370827796256,83,28,0.8421751145444563,1,35.044311651900784,5,1
37.95414956193034,92,20,0.2961627302607507,4,39.5088572454177,4,1
38.3064501487628,116,27,0.8971704995968602,4,33.68210636892654,3,1
38.84776887878289,100,34,0.620381949765632,1,31.538063779181048,3,1
38.92455105537157,106,13,0.4231748514330562,2,32.33371373124062,10,0
38.353016526167906,52,22,0.623182961400293,4,37.5020456693746,4,1
38.46420037407097,50,16,0.40185990568907637,1,32.07520377154496,4,0
37.7410631266596,50,24,0.8380356018481746,1,34.03012927369184,3,0
38.321485399596696,46,31,0.4823185800675971,2,20.400248342426508,1,1
38.94519158175989,56,28,0.9012133597543367,2,37.81624032337025,5,1
38.78760250805328,87,26,0.5098080808478265,2,26.18033105448027,5,0
38.750332860690605,53,33,0.6603683896373872,2,19.02668327282012,0,1
38.52488684359048,102,23,0.9977444210068506,4,34.99467978568653,1,1
38.503531579314085,103,17,0.14696584100854115,4,23.909825440824356,1,1
38.16983943026327,114,31,0.7367291487334057,3,19.60297857404053,2,1
38.849414210101266,116,24,0.13887222791593357,4,21.406278979264876,2,0
38.710486472194695,104,29,0.8388663657643962,3,15.873724509761756,4,1
38.7460094239964,73,35,0.5964533811620116,3,17.265574572334625,4,0
38.23698257866621,48,26,0.9381595606064592,4,29.815618384653128,4,0
37.423328540064375,116,26,0.8659566019448683,3,36.65544570236139,3,1
39.04857635587685,76,19,0.07487203746882343,2,26.213260334970656,3,0
38.2605812719958,69,30,0.1373025416788609,3,30.651453557493067,5,0
38.06861211797844,80,34,0.6011709286068252,4,35.2433275307321,5,1
38.846739455957,84,25,0.5183146399420748,1,23.919222761451735,0,1
38.303993680040435,86,18,0.16856513061344458,4,31.357851758783358,3,0
39.02996819202331,46,25,0.1293592282716498,1,23.760810644773848,5,0
38.80850297478835,53,16,0.5639907834416131,1,31.06788386930173,3,0
38.84178466160024,87,26,0.04892154797499948,3,20.4401930034812,4,0
37.817022144399736,45,32,0.873735302953439,3,39.4459913567605,3,1
39.1059719926932,73,26,0.8070829198026205,1,16.904444213913585,6,1
38.63062526561693,119,35,0.7853699717110894,3,27.63082123806394,1,0
38.315361430376896,85,15,0.015997147040741067,2,22.157410326301925,5,0
38.571694233671124,98,12,0.047640943412737946,4,30.02094587040212,3,0
37.61188238355084,109,28,0.5498391211507286,3,25.70767449777278,2,1
38.70432640574033,47,31,0.9944256888941777,1,22.666639690248175,6,1
37.98531424590897,63,12,0.34231620097135174,1,21.250940957073386,6,1
37.823664857078235,106,27,0.34437481640534395,4,19.56246535494037,2,1
37.73882040689105,43,24,0.13427796686198334,3,34.571982904719064,4,0
39.056344187494965,40,29,0.6743358037395014,3,20.55499842734115,0,0
38.1853683031536,73,21,0.6466766889940057,1,34.338154909397886,2,0
39.26686385495825,48,34,0.10132241637915906,4,27.125965228858618,1,1
38.23209926847385,102,29,0.46741228706835114,1,16.805700533904954,4,0
37.646321021203526,115,28,0.6670749088219743,4,19.136066941343397,1,1
37.94173778002567,49,20,0.49351613632192703,3,37.32261610305497,1,1
39.11790581000347,49,25,0.6743635818647555,3,30.070395550128243,1,0
38.42205091103167,89,32,0.8162703974314898,4,19.60832946804211,2,1
38.2258563517547,83,24,0.6858154331217676,1,32.594122880020024,3,0
38.58000911292639,87,31,0.6161142358305238,1,35.581543610712245,1,1
38.75089136808377,45,31,0.8535902569444932,1,23.26632868896187,6,1
39.05869940795123,63,25,0.9005885678697881,4,28.914880320267812,5,0
39.224249614946466,97,22,0.3888864371758042,4,22.336249257078425,1,0
38.320115677105456,103,24,0.17324988772388594,1,17.001542943014655,1,1
37.83697615695898,95,28,0.8178604040080506,1,24.987726943423397,2,0
38.293267419438365,51,14,0.21375310729948316,4,33.78580047787216,3,0
38.630140253291444,74,12,0.9289506697490857,4,26.467006972206924,3,0
38.01812053689469,110,32,0.02287794522190345,1,25.131725200503933,3,1
38.02142454255248,45,16,0.9212711826193035,1,24.15017972098553,2,0
38.67189394077494,104,24,0.5891829926120628,3,26.472920566738743,5,1
38.47567382421477,119,35,0.7747421165128814,2,22.955723803316637,1,1
38.516398497705794,99,16,0.3984925870644045,4,30.304604872796865,1,0
38.120752332649964,107,16,0.9917162919088801,2,16.589149488117375,6,1
38.384799642897114,68,34,0.22755142756629043,4,35.184704336182854,1,1
38.03788342786585,77,23,0.26434366263817477,3,19.32917367883344,4,0
38.94509920556239,61,13,0.051432444037472935,4,30.83611820721861,2,0
39.01762466736188,47,34,0.9404733630614383,4,26.24706307630602,5,1
37.57690606888095,102,27,0.4560293035986761,2,34.33733867197017,3,0
38.035244569903796,52,28,0.6748524147193492,3,35.653499670526415,3,1
37.75173537245496,66,16,0.6874407274628407,3,20.105009304641676,4,0
38.17498803279655,57,23,0.8745020922826776,3,31.92947868594389,4,0
38.458281015104816,57,26,0.6649252506464093,3,19.747687669187656,0,0
37.77517739015074,116,17,0.5620211823041872,4,18.099956520872116,6,1
38.039070093437346,101,24,0.7103185241910436,2,38.25740253678128,2,1
37.99802131395925,53,22,0.7509707990031265,3,19.10972676103357,1,0
38.60363366469947,50,28,0.18592794624848197,1,20.703298314568332,3,0
38.53467216851813,56,20,0.109667038976753,3,18.258100194699225,3,0
38.139131223331376,90,27,0.07484885048556311,2,26.757297234286398,2,0
38.5884104360697,53,28,0.37405349452253667,2,37.99018306310976,3,1
38.22665995770637,96,31,0.4980002398377452,2,21.601393467806112,0,1
38.364172444836974,45,35,0.6156498982898608,2,28.546303268732245,2,1
39.33672604514927,96,29,0.9580345196896101,1,25.28646842731912,1,0
39.17023052589517,43,24,0.33078782020700626,3,23.400235271011923,4,0
37.8502093815362,50,22,0.7608740520772744,4,29.303817281589367,3,0
38.914866208939586,113,24,0.5313576195948849,4,28.97232252922027,6,1
38.9056982772458,50,35,0.22008993208691685,1,23.984165022100015,3,1
37.92586835562369,118,24,0.6153054291287591,3,36.26408241415104,3,1
38.90938882187743,47,23,0.9671761782897036,3,16.32930269373813,1,0
39.26896595920628,98,25,0.1243082992512724,4,17.130959879182697,3,0
37.93872759687779,60,24,0.507279764549229,1,39.76953149916845,3,1
38.04124858949287,104,20,0.051608354150528224,4,33.69207280127948,2,1
39.00883073342175,63,25,0.3212162988963623,1,35.09822258575247,1,1
38.63574765541282,69,12,0.6206026775939912,2,30.06752687846993,6,1
38.77573813761976,96,20,0.8410569360307546,3,25.496510650661495,2,0
38.67029460820025,119,15,0.730328421726071,3,30.73067196830769,2,1
38.69534796046407,112,23,0.4628567782154739,3,17.314617640217826,5,1
37.83676393584446,56,35,0.9092227571041466,3,33.94422920755407,4,1
39.02365885331072,98,25,0.30271466502377065,3,28.518576178596234,3,0
39.08479499621389,70,20,0.7539834102251664,3,38.9182972634523,2,1
38.385304627965986,103,14,0.47400902174766246,2,30.936881442691245,3,1
38.47826152509307,87,17,0.8986357546727757,3,18.792313429461277,5,0
37.734446248722136,62,14,0.7974328216537602,2,26.93875287445117,4,0
38.75712737800892,109,12,0.9014696613070952,3,16.445556230483028,6,1
38.786028720857075,69,33,0.21424784894207338,3,33.635738982296786,1,1
38.468904491500346,94,32,0.668150432116208,1,27.545788039207938,1,1
39.06217667993525,46,14,0.73846340808164,3,24.241334244809238,2,0
38.33296138451003,114,25,0.7424142652825937,4,39.213734541800974,3,1
38.7823029629468,51,31,0.5040004504673375,1,38.5149629741845,2,1
37.990167830653945,99,13,0.01125052234795254,1,38.82079992065299,1,1
38.48822392456288,91,23,0.2614307838690749,1,20.524256055422754,1,1
38.41282287104858,66,21,0.3233008750043811,4,33.2142398929748,3,0
38.61265396102047,51,24,0.8520366172817615,2,38.6345534300614,2,1
38.315236535583324,52,31,0.8408858171042203,1,29.27175641766584,4,1
38.434263702164166,111,15,0.10468010403778327,1,20.35400859832928,3,1
38.91302358572075,119,30,0.9498358817712576,1,35.44531159705656,3,1
38.28161788138089,101,33,0.18245748665149097,3,36.997956183167794,0,1
37.69671144963066,68,12,0.4143594513009211,2,32.58088465966285,4,0
39.37479195210271,74,22,0.2151569661107554,4,22.338821938389906,4,0
39.19072703934524,99,27,0.8603324688293574,4,19.76734746636132,3,1
37.85386865244719,68,30,0.7494020318593119,2,30.60674502991794,4,1
38.844853902622596,70,30,0.35352880688780397,2,27.070013120061198,3,0
38.248512614724326,116,23,0.6818786260260554,2,31.719568110331803,1,1
38.63174360766553,115,14,0.18436688417154234,3,17.79249163655915,1,1
38.64711206450675,100,34,0.3822970923760016,1,18.397838776201596,7,1
38.38279609984184,41,35,0.3771075883381082,3,24.07223889942179,2,1
38.1081171672068,72,29,0.2379366817213978,2,21.469007190721875,6,1
38.15472947384187,111,28,0.8763120495828826,3,30.483465777316773,4,1
38.041904042259375,101,16,0.6788457354791262,4,24.188513234054703,6,1
38.084088895884776,98,27,0.2799393105637993,3,32.09926965369709,2,0
38.46641085497532,79,35,0.2421207606290373,2,34.21996005264224,3,1
38.142120005444625,88,25,0.017953470999239052,1,19.679189255479542,1,1
38.84102603285631,71,30,0.34658225379235463,3,37.995595885376524,3,1
39.24362307766796,77,17,0.5267712833153182,2,34.67899600716426,3,0
38.20997337931498,118,14,0.2777109419083764,3,30.669520053856886,2,1
38.619702250267686,52,17,0.70045827642977,4,37.723221368703435,1,0
38.74984255515147,93,23,0.41174952901126627,3,21.64671874047999,2,0
38.73600113545964,115,31,0.31631783701066785,3,25.54283004930045,3,1
38.53797763395804,52,22,0.9390576587903312,1,17.14467451001504,5,0
38.87134120917986,78,18,0.26280087728813906,3,26.404545528927695,3,0
38.74112447634033,62,12,0.39825762009665633,3,27.66001823994302,2,0
37.88116878883635,53,27,0.3822907885207719,4,30.401673091501543,1,0
38.934578032194636,56,27,0.24119834567124832,4,16.600980327109184,2,0
38.94364541863337,63,28,0.2174767398104167,4,15.81165048084256,6,1
38.11835694791071,97,26,0.3023800188134036,1,25.49725413202742,4,0
38.518968917723804,102,32,0.8642361699311809,4,19.72833280689813,0,0
38.841664496405535,73,20,0.7670828872292905,4,33.96970855381157,5,0
38.39534309021032,90,16,0.6809995141600522,3,31.718407103380756,3,0
39.03648902388301,49,31,0.45710299264249343,3,23.145674359576297,4,1
39.68193624730968,111,19,0.5077539846326035,1,16.14458162908332,5,1
38.10700698368251,60,32,0.26713884549346034,4,19.56109059608794,0,1
37.809477698423116,76,12,0.07431591383591762,2,32.291983565327776,5,0
38.65190929780244,46,18,0.33104055672048227,3,39.75412233342442,2,1
38.86078125256307,52,22,0.49558375599236615,2,23.161510127489557,2,1
38.38456681307762,119,31,0.057313046519332445,2,35.04990717413484,4,1
39.226630331660516,69,32,0.08823330205710644,4,36.67741228996893,0,0
37.83069710013837,70,24,0.26302523288456725,2,16.204521803961928,4,0
38.84645931151581,44,33,0.3670803735927616,1,37.90553994805536,2,0
38.197069589620554,71,24,0.3933168111187052,1,26.65506760924886,1,1
39.35968895310365,55,18,0.11788606628800513,3,39.10605516342919,3,1
39.49625767658406,112,22,0.2258213545347888,2,28.4638956863279,6,1
38.11667170610833,61,29,0.2616472520636087,1,20.878587747466195,5,0
38.22522143204571,103,12,0.0676348762012462,1,39.36670768519069,3,1
38.9297939434899,83,23,0.3260997005896973,2,21.08262285289917,1,0
38.306434675105244,79,14,0.07222157275550722,1,37.06195568993759,2,1
38.47729439103388,76,12,0.7034578431096701,2,19.32821236796375,2,0
38.512694210271206,117,15,0.38604776655731043,1,31.8691893189157,3,1
37.54016342190117,55,17,0.3267523893783747,2,25.28229022215485,3,0
38.49308112695288,82,16,0.1265221715036069,1,39.300454328786124,2,1
38.15513611296792,102,22,0.2265036554448958,1,19.619315778481365,2,1
38.253438588800115,54,31,0.2327052089391236,1,25.219866825202025,7,0
39.22181600173441,83,34,0.985204214873303,4,30.99440810109353,3,1
37.87174655286037,48,24,0.8353493795084933,4,39.440510581886,3,1
38.90660259337399,104,22,0.015262291633431624,1,22.596576915783512,6,0
38.36051853483409,83,17,0.6168365907684797,4,24.921776276119438,2,1
38.36011991575208,59,30,0.25591009642192375,2,26.54479968305899,5,0
38.895185948025855,109,26,0.10437692881958427,4,21.3175122824044,3,1
38.67002564728445,113,32,0.7055997631197547,3,35.433867510091055,4,1
38.78530649860976,72,24,0.13160554946834924,3,17.299890143807566,4,0
38.98409233026643,119,21,0.4437407795297357,1,32.61974829265756,1,0
38.33434580840834,45,12,0.6321651648399242,4,28.348224248938386,0,0
38.19388163274613,70,24,0.5544947561549887,3,21.048173899642812,6,1
37.9574247367211,105,17,0.9776290983027429,1,27.320761838351217,3,1
38.08729473501052,57,32,0.7857426131225226,3,35.74872730485512,1,1
39.974547212654365,67,35,0.7741933761274897,1,26.136040098053158,1,1
39.12233979036839,107,31,0.35559539408103125,3,18.04744412287443,3,1
37.82446281689599,104,23,0.008395492084141698,3,16.020049053287995,5,1
37.83877102162821,119,28,0.7344109296706883,4,34.444907352838925,4,1
38.740933030859246,84,29,0.9997320842956724,1,23.260828645851014,3,0
38.77363239868898,97,35,0.4058791077436156,3,38.281117414353396,2,1
38.774441917658685,86,19,0.9855184989571174,1,30.42867952501306,1,0
38.372522103223154,105,25,0.14170810953434643,4,25.907097279204073,3,1
38.43727286999855,91,16,0.2965123516367174,3,29.111623003767814,7,1
38.66393976207968,75,33,0.17072693174247067,2,26.428316122815815,2,0
38.542946503146666,40,13,0.4751759729268158,2,37.645277059582156,5,1
37.39034981362623,78,33,0.7969814015072204,2,26.45054673418227,3,1
38.3851001847124,114,22,0.3406616915379539,1,17.601612714718684,1,1
38.074296782869844,40,14,0.9062289371518715,4,29.927200978961466,4,0
38.58760570945426,114,33,0.5448304133297851,1,30.574526153757976,1,1
39.99262950130171,113,27,0.46542441374187726,1,34.133251819825865,3,1
